episode,episode_reward,episode_length,loss,found_sources,total_sources,found_source_ratio,success,partial_success,battery,collision,concentration,distance,failure_done,found_bonus,found_source_stay,success_done
1474,130.604579,46,603.384304,2,2,1.000000,1,1,-0.000299,-0.021739,0.031172,0.005639,0.000000,0.217391,-0.001630,2.608696
1475,122.657133,6,3916.594299,1,1,1.000000,1,1,-0.000319,-0.458333,0.031873,0.036302,0.000000,0.833333,0.000000,20.000000
1476,-4.765167,690,2.876607,6,8,0.750000,0,1,-0.000290,-0.075362,0.033973,0.000824,-0.007246,0.043478,-0.002283,0.000000
1477,186.477181,420,67.015977,3,3,1.000000,1,1,-0.000299,0.000000,0.123020,0.001539,0.000000,0.035714,-0.001696,0.285714
1478,-75.103540,691,5.773994,3,6,0.500000,0,1,-0.000289,-0.177641,0.056380,-0.000958,-0.007236,0.021708,-0.000651,0.000000
1479,129.763132,268,112.798006,3,3,1.000000,1,1,-0.000297,-0.034515,0.018224,0.002365,0.000000,0.055970,-0.005317,0.447761
1480,50.269602,691,2.068012,4,5,0.800000,0,1,-0.000289,-0.002894,0.065989,0.001749,-0.007236,0.028944,-0.013513,0.000000
1481,124.479389,135,212.819221,3,3,1.000000,1,1,-0.000296,-0.105556,0.025689,0.004176,0.000000,0.111111,-0.001944,0.888889
1482,33.796736,691,2.226711,4,5,0.800000,0,1,-0.000289,-0.036541,0.065697,0.000452,-0.007236,0.028944,-0.002116,0.000000
1483,131.850332,596,50.228341,4,4,1.000000,1,1,-0.000298,-0.030201,0.016277,0.002372,0.000000,0.033557,-0.001825,0.201342
1484,28.259585,691,2.337430,6,7,0.857143,0,1,-0.000289,-0.007959,0.020286,0.000712,-0.007236,0.043415,-0.008032,0.000000
1485,124.859536,294,96.418176,3,3,1.000000,1,1,-0.000298,-0.039966,0.026068,-0.001036,0.000000,0.051020,-0.019260,0.408163
1486,149.699330,330,89.376420,7,7,1.000000,1,1,-0.000298,-0.028030,0.026501,0.005537,0.000000,0.106061,-0.019773,0.363636
1487,95.163687,209,140.562517,5,5,1.000000,1,1,-0.000296,-0.265550,0.022637,0.006372,0.000000,0.119617,-0.001615,0.574163
1488,128.996588,96,294.429340,2,2,1.000000,1,1,-0.000298,-0.028646,0.016953,0.014039,0.000000,0.104167,-0.012500,1.250000
1489,22.069563,690,2.162629,4,6,0.666667,0,1,-0.000290,-0.040580,0.056962,0.000240,-0.007246,0.028986,-0.006087,0.000000
1490,122.609570,209,132.787175,1,1,1.000000,1,1,-0.000297,-0.009569,0.000420,-0.001991,0.000000,0.023923,0.000000,0.574163
1491,-5.745222,689,2.110058,3,4,0.750000,0,1,-0.000290,-0.019956,0.010245,-0.000822,-0.007257,0.021771,-0.012028,0.000000
1492,128.051195,307,91.802080,2,2,1.000000,1,1,-0.000298,-0.040717,0.032283,0.002505,0.000000,0.032573,-0.000122,0.390879
1493,86.590761,278,103.502680,1,1,1.000000,1,1,-0.000297,-0.139388,0.003348,-0.001825,0.000000,0.017986,0.000000,0.431655
1494,30.549428,691,2.635848,6,7,0.857143,0,1,-0.000289,0.000000,0.019790,0.002044,-0.007236,0.043415,-0.013513,0.000000
1495,147.752271,126,228.237691,3,3,1.000000,1,1,-0.000301,0.000000,0.102579,0.002502,0.000000,0.119048,-0.003571,0.952381
1496,115.358275,436,69.902009,5,5,1.000000,1,1,-0.000297,-0.075688,0.010724,0.003555,0.000000,0.057339,-0.006279,0.275229
1497,181.052784,491,60.098149,7,7,1.000000,1,1,-0.000300,0.000000,0.053841,0.004713,0.000000,0.071283,-0.005193,0.244399
1498,104.709762,168,168.053210,1,1,1.000000,1,1,-0.000297,-0.129464,0.004185,0.004802,0.000000,0.029762,0.000000,0.714286
1499,127.163476,336,81.703339,2,2,1.000000,1,1,-0.000300,-0.017113,0.008822,0.000261,0.000000,0.029762,-0.000112,0.357143
1500,149.883853,182,153.754263,5,5,1.000000,1,1,-0.000298,-0.016484,0.033095,0.013200,0.000000,0.137363,-0.002679,0.659341
1501,110.524836,390,71.996001,2,2,1.000000,1,1,-0.000299,-0.055128,0.004956,0.000631,0.000000,0.025641,-0.000096,0.307692
1502,33.506594,691,3.917801,5,6,0.833333,0,1,-0.000289,0.000000,0.023631,0.002283,-0.007236,0.036179,-0.006078,0.000000
1503,131.787475,97,300.637455,5,5,1.000000,1,1,-0.000297,-0.152062,0.014762,0.008343,0.000000,0.257732,-0.006959,1.237113
1504,150.563473,224,145.775310,6,6,1.000000,1,1,-0.000298,-0.032366,0.027073,0.009613,0.000000,0.133929,-0.001507,0.535714
1505,142.974031,339,82.203557,4,4,1.000000,1,1,-0.000298,-0.021386,0.030667,0.004547,0.000000,0.058997,-0.004757,0.353982
1506,86.685811,351,83.137181,6,6,1.000000,1,1,-0.000299,-0.197293,0.017756,0.004261,0.000000,0.085470,-0.004808,0.341880
1507,-20.457948,690,4.095168,2,3,0.666667,0,1,-0.000290,-0.047464,0.011312,0.000307,-0.007246,0.014493,-0.000761,0.000000
1508,151.713472,244,114.601269,5,5,1.000000,1,1,-0.000299,-0.007172,0.029727,0.008178,0.000000,0.102459,-0.002920,0.491803
1509,135.195900,312,88.702114,2,2,1.000000,1,1,-0.000299,-0.016827,0.033202,0.003583,0.000000,0.032051,-0.003005,0.384615
1510,143.992251,429,65.803892,4,4,1.000000,1,1,-0.000299,-0.021562,0.036530,0.001979,0.000000,0.046620,-0.007343,0.279720
1511,134.217041,194,140.637337,2,2,1.000000,1,1,-0.000300,-0.012887,0.031345,0.006285,0.000000,0.051546,-0.002706,0.618557
1512,144.415581,90,310.811169,4,4,1.000000,1,1,-0.000299,0.000000,0.066412,0.001283,0.000000,0.222222,-0.018333,1.333333
1513,112.083471,71,384.193348,1,1,1.000000,1,1,-0.000300,-0.172535,0.000383,-0.009471,0.000000,0.070423,0.000000,1.690141
1514,160.582982,201,137.468723,3,3,1.000000,1,1,-0.000300,0.000000,0.134330,0.000525,0.000000,0.074627,-0.007276,0.597015
1515,-0.261840,690,6.809020,4,6,0.666667,0,1,-0.000290,-0.061957,0.054014,0.001222,-0.007246,0.028986,-0.015109,0.000000
1516,-30.047602,690,7.643974,6,8,0.750000,0,1,-0.000290,-0.094203,0.030496,0.000576,-0.007246,0.043478,-0.016359,0.000000
1517,195.169750,251,111.267045,5,5,1.000000,1,1,-0.000300,0.000000,0.194192,0.008079,0.000000,0.099602,-0.002092,0.478088
1518,128.744030,214,125.885509,4,4,1.000000,1,1,-0.000300,-0.085280,0.034299,0.006744,0.000000,0.093458,-0.008061,0.560748
1519,-82.791312,690,8.582570,3,4,0.750000,0,1,-0.000290,-0.151812,0.020286,-0.000328,-0.007246,0.021739,-0.002337,0.000000
1520,152.032870,263,102.975323,6,6,1.000000,1,1,-0.000301,-0.012357,0.015363,0.009017,0.000000,0.114068,-0.003992,0.456274
1521,162.108907,240,114.611066,7,7,1.000000,1,1,-0.000299,0.000000,0.029174,0.007308,0.000000,0.145833,-0.006563,0.500000
1522,-17.892553,691,6.719992,7,8,0.875000,0,1,-0.000289,-0.100217,0.036519,0.003144,-0.007236,0.050651,-0.008466,0.000000
1523,123.739829,66,396.377281,1,1,1.000000,1,1,-0.000299,-0.026515,0.009850,-0.002130,0.000000,0.075758,0.000000,1.818182
1524,103.802460,354,79.548332,2,2,1.000000,1,1,-0.000301,-0.074859,0.000712,0.001820,0.000000,0.028249,-0.001377,0.338983
1525,108.196588,311,88.812082,1,1,1.000000,1,1,-0.000301,-0.053055,0.000419,-0.001094,0.000000,0.016077,0.000000,0.385852
1526,126.700702,27,994.861351,1,1,1.000000,1,1,-0.000305,0.000000,0.026499,0.036794,0.000000,0.185185,0.000000,4.444444
1527,128.259629,206,130.928721,2,2,1.000000,1,1,-0.000301,-0.010922,0.001547,0.002138,0.000000,0.048544,-0.000910,0.582524
1528,97.787530,309,97.154717,8,8,1.000000,1,1,-0.000297,-0.256472,0.055495,0.007585,0.000000,0.129450,-0.007646,0.388350
1529,134.232905,512,57.589456,2,2,1.000000,1,1,-0.000302,-0.020508,0.027510,0.003325,0.000000,0.019531,-0.001758,0.234375
1530,159.306979,352,79.162995,7,7,1.000000,1,1,-0.000299,-0.034801,0.048010,0.007529,0.000000,0.099432,-0.008203,0.340909
1531,129.374258,339,80.365002,2,2,1.000000,1,1,-0.000301,-0.031711,0.027815,0.004563,0.000000,0.029499,-0.002212,0.353982
1532,8.334005,691,5.077117,5,6,0.833333,0,1,-0.000289,-0.064399,0.061886,0.002146,-0.007236,0.036179,-0.016226,0.000000
1533,113.362921,261,104.224355,1,1,1.000000,1,1,-0.000301,-0.046935,0.003658,-0.001008,0.000000,0.019157,0.000000,0.459770
1534,154.280044,166,174.037050,5,5,1.000000,1,1,-0.000303,0.000000,0.051696,0.006995,0.000000,0.150602,-0.002485,0.722892
1535,-29.997961,691,4.433017,1,2,0.500000,0,1,-0.000289,-0.045586,0.005799,-0.002685,-0.007236,0.007236,-0.000651,0.000000
1536,169.015204,293,103.911110,8,8,1.000000,1,1,-0.000301,-0.004266,0.044828,0.006634,0.000000,0.136519,-0.016126,0.409556
1537,-41.723513,689,3.940881,0,1,0.000000,0,0,-0.000290,-0.056967,0.004467,-0.000510,-0.007257,0.000000,0.000000,0.000000
1538,-4.782940,691,4.567729,4,5,0.800000,0,1,-0.000289,-0.185962,0.159204,0.000698,-0.007236,0.028944,-0.002279,0.000000
1539,125.321779,238,116.990196,3,3,1.000000,1,1,-0.000298,-0.048319,0.011353,-0.002140,0.000000,0.063025,-0.001261,0.504202
1540,34.302253,690,3.866603,6,7,0.857143,0,1,-0.000290,-0.004710,0.025497,0.000322,-0.007246,0.043478,-0.007337,0.000000
1541,-68.594644,690,4.378364,3,4,0.750000,0,1,-0.000290,-0.132609,0.020562,-0.000102,-0.007246,0.021739,-0.001467,0.000000
1542,130.407960,187,151.408540,5,5,1.000000,1,1,-0.000298,-0.089572,0.013631,0.005026,0.000000,0.133690,-0.006818,0.641711
1543,159.438108,344,81.230984,7,7,1.000000,1,1,-0.000300,0.000000,0.023216,0.004920,0.000000,0.101744,-0.014935,0.348837
1544,109.848047,186,148.297262,1,1,1.000000,1,1,-0.000298,-0.087366,0.003664,0.002537,0.000000,0.026882,0.000000,0.645161
1545,137.229483,78,369.759552,3,3,1.000000,1,1,-0.000300,0.000000,0.021133,0.009192,0.000000,0.192308,-0.001442,1.538462
1546,5.786292,691,4.174980,7,8,0.875000,0,1,-0.000289,-0.062229,0.033944,0.002812,-0.007236,0.050651,-0.009280,0.000000
1547,-58.711444,690,6.609962,4,6,0.666667,0,1,-0.000290,-0.197464,0.111814,-0.000291,-0.007246,0.028986,-0.020598,0.000000
1548,145.762421,83,347.232794,3,3,1.000000,1,1,-0.000300,0.000000,0.118671,0.014460,0.000000,0.180723,-0.003163,1.445783
1549,183.971297,417,68.066948,7,7,1.000000,1,1,-0.000302,0.000000,0.068775,0.007118,0.000000,0.083933,-0.006115,0.287770
1550,82.592137,690,2.841225,4,5,0.800000,0,1,-0.000290,-0.025725,0.125022,0.002268,-0.007246,0.028986,-0.003315,0.000000
1551,139.974371,99,282.186580,4,4,1.000000,1,1,-0.000301,-0.007576,0.014702,0.006930,0.000000,0.202020,-0.014015,1.212121
1552,76.161820,448,67.351985,4,4,1.000000,1,1,-0.000299,-0.168527,0.026202,0.002053,0.000000,0.044643,-0.001925,0.267857
1553,-17.024617,690,2.675471,2,3,0.666667,0,1,-0.000290,-0.053623,0.024637,0.000835,-0.007246,0.014493,-0.003478,0.000000
1554,0.919868,691,2.685651,7,8,0.875000,0,1,-0.000289,-0.086831,0.049836,-0.000024,-0.007236,0.050651,-0.004776,0.000000
1555,204.742273,315,91.326662,5,5,1.000000,1,1,-0.000302,-0.014286,0.200692,0.007125,0.000000,0.079365,-0.003571,0.380952
1556,117.462785,28,993.969265,1,1,1.000000,1,1,-0.000300,-0.303571,0.000483,0.034202,0.000000,0.178571,0.000000,4.285714
1557,117.969303,690,2.718930,4,5,0.800000,0,1,-0.000290,-0.025000,0.179735,0.000818,-0.007246,0.028986,-0.006033,0.000000
1558,163.629936,319,88.126427,7,7,1.000000,1,1,-0.000301,-0.003135,0.033980,0.004620,0.000000,0.109718,-0.008111,0.376176
1559,10.978180,690,2.908447,6,8,0.750000,0,1,-0.000290,-0.034783,0.018914,-0.000196,-0.007246,0.043478,-0.003967,0.000000
1560,31.548242,690,3.168577,5,7,0.714286,0,1,-0.000290,-0.048551,0.066586,0.000622,-0.007246,0.036232,-0.001630,0.000000
1561,114.660513,150,189.695611,3,3,1.000000,1,1,-0.000300,-0.131667,0.001607,-0.002737,0.000000,0.100000,-0.002500,0.800000
1562,0.669355,691,2.529177,4,5,0.800000,0,1,-0.000289,-0.045224,0.035208,0.000964,-0.007236,0.028944,-0.011397,0.000000
1563,121.426837,57,494.473814,1,1,1.000000,1,1,-0.000299,-0.083333,0.006203,0.014742,0.000000,0.087719,0.000000,2.105263
1564,-72.859337,691,2.942391,0,1,0.000000,0,0,-0.000289,-0.098770,0.001952,-0.001097,-0.007236,0.000000,0.000000,0.000000
1565,124.872275,46,602.722973,1,1,1.000000,1,1,-0.000304,-0.005435,0.003281,-0.000319,0.000000,0.108696,0.000000,2.608696
1566,154.848768,210,137.954358,7,7,1.000000,1,1,-0.000298,-0.022619,0.017353,0.009129,0.000000,0.166667,-0.004286,0.571429
1567,83.218737,691,2.413522,7,8,0.875000,0,1,-0.000289,0.000000,0.089604,0.001052,-0.007236,0.050651,-0.013350,0.000000
1568,44.492828,691,2.496797,5,6,0.833333,0,1,-0.000289,0.000000,0.036661,0.000973,-0.007236,0.036179,-0.001899,0.000000
1569,21.950026,690,2.021087,5,7,0.714286,0,1,-0.000290,-0.006522,0.014549,0.001393,-0.007246,0.036232,-0.006304,0.000000
1570,156.459998,427,69.548415,6,6,1.000000,1,1,-0.000299,-0.011124,0.021064,0.007860,0.000000,0.070258,-0.002371,0.281030
1571,26.258602,690,1.906606,6,8,0.750000,0,1,-0.000290,-0.026449,0.032490,0.000910,-0.007246,0.043478,-0.004837,0.000000
1572,-24.486209,691,1.801707,5,6,0.833333,0,1,-0.000289,-0.063314,0.006984,-0.000162,-0.007236,0.036179,-0.007598,0.000000
1573,-53.598065,691,3.264253,4,5,0.800000,0,1,-0.000289,-0.106006,0.010541,0.001093,-0.007236,0.028944,-0.004613,0.000000
1574,2.877126,690,3.874439,7,8,0.875000,0,1,-0.000290,-0.095290,0.066155,0.000823,-0.007246,0.050725,-0.010707,0.000000
1575,45.337701,690,1.889576,6,7,0.857143,0,1,-0.000290,-0.026449,0.057303,0.001031,-0.007246,0.043478,-0.002120,0.000000
1576,-39.999563,690,1.642782,2,4,0.500000,0,1,-0.000290,-0.087319,0.024987,0.000176,-0.007246,0.014493,-0.002772,0.000000
1577,-20.963179,691,1.891176,5,8,0.625000,0,1,-0.000289,-0.041245,0.007342,0.001231,-0.007236,0.036179,-0.026321,0.000000
1578,-102.977562,691,4.964539,4,5,0.800000,0,1,-0.000289,-0.176918,0.009665,0.001312,-0.007236,0.028944,-0.004504,0.000000
1579,153.389625,144,206.748178,3,3,1.000000,1,1,-0.000300,0.000000,0.126522,0.003046,0.000000,0.104167,-0.001563,0.833333
1580,42.542932,691,1.728600,5,6,0.833333,0,1,-0.000289,0.000000,0.036174,0.000863,-0.007236,0.036179,-0.004124,0.000000
1581,136.069549,105,276.689970,3,3,1.000000,1,1,-0.000300,-0.026190,0.038056,0.003621,0.000000,0.142857,-0.005000,1.142857
1582,124.713734,18,1571.535538,1,1,1.000000,1,1,-0.000306,-0.027778,0.005747,0.006434,0.000000,0.277778,0.000000,6.666667
1583,120.531530,158,186.528902,3,3,1.000000,1,1,-0.000297,-0.148734,0.053339,0.005306,0.000000,0.094937,-0.001187,0.759494
1584,22.902474,352,88.052816,2,2,1.000000,1,1,-0.000296,-0.315341,0.011531,-0.000042,0.000000,0.028409,-0.000107,0.340909
1585,138.607254,295,98.496256,3,3,1.000000,1,1,-0.000296,-0.033898,0.044853,0.002205,0.000000,0.050847,-0.000636,0.406780
1586,109.943997,218,130.051440,1,1,1.000000,1,1,-0.000299,-0.073394,0.002849,0.001780,0.000000,0.022936,0.000000,0.550459
1587,147.593337,504,59.013178,8,8,1.000000,1,1,-0.000299,-0.063988,0.041596,0.003283,0.000000,0.079365,-0.005208,0.238095
1588,135.459319,288,97.426237,3,3,1.000000,1,1,-0.000300,0.000000,0.001204,0.003295,0.000000,0.052083,-0.002604,0.416667
1589,8.485619,690,3.538503,4,5,0.800000,0,1,-0.000290,-0.030797,0.025846,-0.000504,-0.007246,0.028986,-0.003696,0.000000
1590,121.653082,373,75.429347,3,3,1.000000,1,1,-0.000298,-0.028820,0.006933,0.005706,0.000000,0.040214,-0.019303,0.321716
1591,1.331259,691,3.199563,5,8,0.625000,0,1,-0.000289,-0.078148,0.053479,0.000655,-0.007236,0.036179,-0.002713,0.000000
1592,144.244746,316,88.824582,4,4,1.000000,1,1,-0.000300,-0.001582,0.025350,0.004561,0.000000,0.063291,-0.014597,0.379747
1593,123.992516,8,3137.629669,1,1,1.000000,1,1,-0.000307,-0.125000,0.000000,-0.000628,0.000000,0.625000,0.000000,15.000000
1594,135.788555,379,75.969496,5,5,1.000000,1,1,-0.000300,-0.036280,0.013547,0.002092,0.000000,0.065963,-0.003364,0.316623
1595,107.628977,444,64.579113,4,4,1.000000,1,1,-0.000301,-0.079955,0.010023,0.000029,0.000000,0.045045,-0.002703,0.270270
1596,118.075632,141,200.875776,3,3,1.000000,1,1,-0.000296,-0.134752,0.017952,-0.001605,0.000000,0.106383,-0.001330,0.851064
1597,130.339326,169,166.988490,2,2,1.000000,1,1,-0.000299,-0.029586,0.025701,0.006413,0.000000,0.059172,-0.000222,0.710059
1598,117.933769,270,105.194681,3,3,1.000000,1,1,-0.000298,-0.070370,0.007663,0.000631,0.000000,0.055556,-0.000833,0.444444
1599,126.476069,387,75.390355,5,5,1.000000,1,1,-0.000299,-0.055556,0.005526,0.004983,0.000000,0.064599,-0.002519,0.310078
1600,92.182454,486,63.623659,8,8,1.000000,1,1,-0.000298,-0.188272,0.061408,0.001586,0.000000,0.082305,-0.013966,0.246914
1601,121.215305,56,491.867096,1,1,1.000000,1,1,-0.000299,-0.075893,0.002696,0.005912,0.000000,0.089286,0.000000,2.142857
1602,93.242360,605,53.257147,6,6,1.000000,1,1,-0.000298,-0.190496,0.104318,0.004376,0.000000,0.049587,-0.011715,0.198347
1603,157.892290,392,73.197216,7,7,1.000000,1,1,-0.000302,-0.013393,0.025794,0.003027,0.000000,0.089286,-0.007749,0.306122
1604,123.378249,7,3519.927399,1,1,1.000000,1,1,-0.000313,-0.285714,0.014225,0.040123,0.000000,0.714286,0.000000,17.142857
1605,141.725657,378,72.379503,6,6,1.000000,1,1,-0.000300,-0.050265,0.029140,0.004595,0.000000,0.079365,-0.005060,0.317460
1606,21.481655,690,3.869110,3,4,0.750000,0,1,-0.000290,0.000000,0.016581,0.001436,-0.007246,0.021739,-0.001087,0.000000
1607,138.194071,356,82.246644,8,8,1.000000,1,1,-0.000298,-0.087781,0.035806,0.001870,0.000000,0.112360,-0.010850,0.337079
1608,28.701438,690,3.903409,5,7,0.714286,0,1,-0.000290,0.000000,0.016474,0.000286,-0.007246,0.036232,-0.003859,0.000000
1609,-48.585398,690,6.971158,5,7,0.714286,0,1,-0.000290,-0.120652,0.025602,-0.000200,-0.007246,0.036232,-0.003859,0.000000
1610,25.914625,690,3.331610,6,8,0.750000,0,1,-0.000290,-0.040942,0.044974,-0.000025,-0.007246,0.043478,-0.002391,0.000000
1611,-99.118289,691,8.111031,7,8,0.875000,0,1,-0.000289,-0.194284,0.024107,0.000975,-0.007236,0.050651,-0.017366,0.000000
1612,141.240166,269,105.951741,4,4,1.000000,1,1,-0.000299,-0.006506,0.011186,0.002180,0.000000,0.074349,-0.001952,0.446097
1613,14.967339,690,2.952581,6,8,0.750000,0,1,-0.000290,-0.036594,0.024105,0.000902,-0.007246,0.043478,-0.002663,0.000000
1614,2.275803,690,1.681258,2,3,0.666667,0,1,-0.000290,-0.028261,0.026988,-0.001026,-0.007246,0.014493,-0.001359,0.000000
1615,44.321794,689,1.916876,6,7,0.857143,0,1,-0.000290,0.000000,0.031894,0.001392,-0.007257,0.043541,-0.004953,0.000000
1616,132.052509,476,60.267147,4,4,1.000000,1,1,-0.000302,-0.025735,0.028242,0.000873,0.000000,0.042017,-0.019774,0.252101
1617,11.468835,689,1.664683,4,6,0.666667,0,1,-0.000290,-0.057692,0.064012,-0.000432,-0.007257,0.029028,-0.010722,0.000000
1618,127.470109,548,54.636705,6,6,1.000000,1,1,-0.000299,-0.069343,0.035290,0.003093,0.000000,0.054745,-0.009854,0.218978
1619,-37.363577,691,3.286874,6,8,0.750000,0,1,-0.000289,-0.109624,0.024438,0.000814,-0.007236,0.043415,-0.005590,0.000000
1620,-13.051295,690,1.610775,3,5,0.600000,0,1,-0.000290,-0.123913,0.092604,-0.000016,-0.007246,0.021739,-0.001793,0.000000
1621,95.957285,400,76.298165,6,6,1.000000,1,1,-0.000298,-0.155000,0.023550,0.003391,0.000000,0.075000,-0.006750,0.300000
1622,-108.521109,691,5.550032,5,6,0.833333,0,1,-0.000289,-0.205499,0.021575,-0.000259,-0.007236,0.036179,-0.001520,0.000000
1623,-61.207787,691,4.205290,5,8,0.625000,0,1,-0.000289,-0.164616,0.049531,0.000946,-0.007236,0.036179,-0.003093,0.000000
1624,24.194946,690,2.790710,7,8,0.875000,0,1,-0.000290,-0.024275,0.027264,0.001225,-0.007246,0.050725,-0.012337,0.000000
1625,-67.909765,690,3.374456,3,4,0.750000,0,1,-0.000290,-0.120652,0.009159,-0.000424,-0.007246,0.021739,-0.000707,0.000000
1626,-141.700092,690,6.711927,5,7,0.714286,0,1,-0.000290,-0.250362,0.017120,0.001086,-0.007246,0.036232,-0.001902,0.000000
1627,6.731400,690,0.729636,2,4,0.500000,0,1,-0.000290,-0.009783,0.013540,-0.000089,-0.007246,0.014493,-0.000870,0.000000
1628,30.913797,690,2.058845,5,7,0.714286,0,1,-0.000290,-0.037681,0.056028,0.000205,-0.007246,0.036232,-0.002446,0.000000
1629,2.155093,691,0.191260,0,1,0.000000,0,0,-0.000289,-0.001447,0.013510,-0.001419,-0.007236,0.000000,0.000000,0.000000
1630,-29.345244,690,2.233335,5,8,0.625000,0,1,-0.000290,-0.089855,0.023823,0.001112,-0.007246,0.036232,-0.006304,0.000000
1631,152.587512,215,145.635641,7,7,1.000000,1,1,-0.000299,-0.026744,0.017080,0.001883,0.000000,0.162791,-0.003140,0.558140
1632,128.933010,30,986.605202,3,3,1.000000,1,1,-0.000301,-0.391667,0.157098,0.050137,0.000000,0.500000,-0.017500,4.000000
1633,35.207125,690,1.622824,6,7,0.857143,0,1,-0.000290,0.000000,0.021028,-0.000130,-0.007246,0.043478,-0.005815,0.000000
1634,-26.571450,690,0.861910,1,2,0.500000,0,1,-0.000290,-0.042754,0.007005,-0.002362,-0.007246,0.007246,-0.000109,0.000000
1635,181.984569,434,68.848581,3,3,1.000000,1,1,-0.000300,0.000000,0.108368,0.000795,0.000000,0.034562,-0.000605,0.276498
1636,-3.034755,690,1.734786,5,6,0.833333,0,1,-0.000290,-0.063043,0.035999,-0.000234,-0.007246,0.036232,-0.005815,0.000000
1637,8.181971,690,1.122504,3,5,0.600000,0,1,-0.000290,-0.015942,0.015567,-0.000666,-0.007246,0.021739,-0.001304,0.000000
1638,53.761357,690,2.016946,6,8,0.750000,0,1,-0.000290,0.000000,0.065342,0.001522,-0.007246,0.043478,-0.024891,0.000000
1639,125.011971,575,51.646837,4,4,1.000000,1,1,-0.000298,-0.024783,0.013154,0.000991,0.000000,0.034783,-0.015130,0.208696
1640,3.098113,690,1.920851,5,7,0.714286,0,1,-0.000290,-0.016667,0.011490,0.000754,-0.007246,0.036232,-0.019783,0.000000
1641,33.937277,690,1.642130,6,7,0.857143,0,1,-0.000290,0.000000,0.015998,0.001973,-0.007246,0.043478,-0.004728,0.000000
1642,135.701310,14,2124.884811,3,3,1.000000,1,1,-0.000305,0.000000,0.026717,0.034396,0.000000,1.071429,-0.010714,8.571429
1643,7.876157,690,1.455690,4,5,0.800000,0,1,-0.000290,-0.044203,0.037802,0.000551,-0.007246,0.028986,-0.004185,0.000000
1644,-36.428036,690,0.660724,0,2,0.000000,0,0,-0.000290,-0.058333,0.012562,0.000514,-0.007246,0.000000,0.000000,0.000000
1645,135.010545,410,72.055627,3,3,1.000000,1,1,-0.000299,-0.011585,0.014925,-0.001735,0.000000,0.036585,-0.001280,0.292683
1646,127.511811,169,173.048300,3,3,1.000000,1,1,-0.000301,-0.045858,0.007395,0.000446,0.000000,0.088757,-0.005991,0.710059
1647,-7.138827,690,1.705984,4,5,0.800000,0,1,-0.000290,-0.063043,0.035155,0.001527,-0.007246,0.028986,-0.005435,0.000000
1648,92.839105,402,73.089027,3,3,1.000000,1,1,-0.000299,-0.116915,0.010953,0.002037,0.000000,0.037313,-0.000653,0.298507
1649,144.717404,310,95.505813,5,5,1.000000,1,1,-0.000298,-0.019355,0.021351,-0.000312,0.000000,0.080645,-0.002298,0.387097
