episode,episode_reward,episode_length,loss,found_sources,total_sources,found_source_ratio,success,partial_success,battery,collision,concentration,distance,failure_done,found_bonus,found_source_stay,success_done
190,0.191949,1000,0.041884,0,7,0.000000,0,0,-0.000290,-0.000500,0.000928,0.000054,0.000000,0.000000,0.000000,0.000000
191,-6.551549,1000,0.366255,1,5,0.200000,0,1,-0.000290,-0.004250,0.002143,0.000145,0.000000,0.005000,-0.009300,0.000000
192,17.984724,1000,0.966669,4,6,0.666667,0,1,-0.000293,-0.021250,0.021245,0.001321,0.000000,0.020000,-0.003038,0.000000
193,-22.255017,1000,0.667012,2,4,0.500000,0,1,-0.000294,-0.031500,0.000708,-0.000194,0.000000,0.010000,-0.000975,0.000000
194,129.430109,382,76.920637,3,3,1.000000,1,1,-0.000293,-0.017016,0.002946,0.002726,0.000000,0.039267,-0.002945,0.314136
195,160.316049,558,55.020060,7,7,1.000000,1,1,-0.000294,0.000000,0.013454,-0.000340,0.000000,0.062724,-0.003293,0.215054
196,-14.748618,1000,0.651118,0,1,0.000000,0,0,-0.000293,-0.016250,0.000784,0.001011,0.000000,0.000000,0.000000,0.000000
197,-264.040680,1000,5.914766,4,8,0.500000,0,1,-0.000294,-0.259000,0.003754,0.000599,0.000000,0.020000,-0.029100,0.000000
198,29.310446,1000,0.559970,1,6,0.166667,0,1,-0.000293,0.000000,0.026117,-0.001439,0.000000,0.005000,-0.000075,0.000000
199,53.146305,1000,1.101758,4,5,0.800000,0,1,-0.000293,-0.010750,0.050486,0.001353,0.000000,0.020000,-0.007650,0.000000
200,125.191189,6,4043.009308,1,1,1.000000,1,1,-0.000311,0.000000,0.000000,0.032176,0.000000,0.833333,0.000000,20.000000
201,41.885358,1000,1.149912,4,7,0.571429,0,1,-0.000293,0.000000,0.023692,-0.000951,0.000000,0.020000,-0.000562,0.000000
202,9.553702,1000,1.988809,5,8,0.625000,0,1,-0.000292,-0.033250,0.030733,-0.000601,0.000000,0.025000,-0.012037,0.000000
203,3.605540,1000,1.158298,4,5,0.800000,0,1,-0.000293,-0.015000,0.002128,0.000333,0.000000,0.020000,-0.003563,0.000000
204,125.559763,605,48.386278,1,1,1.000000,1,1,-0.000294,0.000000,0.000441,0.000778,0.000000,0.008264,0.000000,0.198347
205,135.048586,387,75.710857,3,3,1.000000,1,1,-0.000293,0.000000,0.004005,0.000580,0.000000,0.038760,-0.004167,0.310078
206,7.991039,1000,0.742517,0,3,0.000000,0,0,-0.000294,0.000000,0.008687,-0.000402,0.000000,0.000000,0.000000,0.000000
207,-100.398152,1000,2.841693,0,2,0.000000,0,0,-0.000292,-0.100000,0.000852,-0.000959,0.000000,0.000000,0.000000,0.000000
208,-200.680247,1000,3.456508,1,6,0.166667,0,1,-0.000290,-0.266250,0.061087,-0.000152,0.000000,0.005000,-0.000075,0.000000
209,32.429189,1000,0.362091,1,8,0.125000,0,1,-0.000290,-0.000250,0.028086,-0.000079,0.000000,0.005000,-0.000037,0.000000
210,-141.617074,1000,2.254284,0,5,0.000000,0,0,-0.000290,-0.153000,0.012367,-0.000694,0.000000,0.000000,0.000000,0.000000
211,27.862654,1000,0.508205,2,3,0.666667,0,1,-0.000293,-0.011000,0.037467,0.000539,0.000000,0.010000,-0.008850,0.000000
212,49.460788,1000,0.218989,1,5,0.200000,0,1,-0.000291,-0.001000,0.046108,-0.000244,0.000000,0.005000,-0.000112,0.000000
213,33.983852,1000,0.363652,0,1,0.000000,0,0,-0.000290,-0.009000,0.042865,0.000409,0.000000,0.000000,0.000000,0.000000
214,64.965470,1000,0.509364,3,6,0.500000,0,1,-0.000293,0.000000,0.050854,-0.000446,0.000000,0.015000,-0.000150,0.000000
215,2.704429,1000,0.270165,1,3,0.333333,0,1,-0.000294,-0.012250,0.011691,-0.000956,0.000000,0.005000,-0.000487,0.000000
216,66.533843,1000,1.302565,6,7,0.857143,0,1,-0.000293,0.000000,0.038761,0.000541,0.000000,0.030000,-0.002475,0.000000
217,147.267592,283,105.162538,5,5,1.000000,1,1,-0.000295,-0.006184,0.027109,0.003681,0.000000,0.088339,-0.016299,0.424028
218,-82.001679,1000,1.709598,1,3,0.333333,0,1,-0.000290,-0.122250,0.035982,-0.000368,0.000000,0.005000,-0.000075,0.000000
219,-0.103624,1000,0.348487,1,2,0.500000,0,1,-0.000290,-0.005250,0.001436,-0.000963,0.000000,0.005000,-0.000037,0.000000
220,46.513792,1000,0.731514,4,6,0.666667,0,1,-0.000292,0.000000,0.026303,0.000803,0.000000,0.020000,-0.000300,0.000000
221,88.247681,1000,0.590354,2,8,0.250000,0,1,-0.000291,-0.003250,0.084771,-0.000733,0.000000,0.010000,-0.002250,0.000000
222,225.369526,1000,2.285226,1,6,0.166667,0,1,-0.000291,-0.006500,0.227149,0.000012,0.000000,0.005000,0.000000,0.000000
223,-7.760185,1000,0.654303,1,8,0.125000,0,1,-0.000291,-0.014750,0.001950,0.000368,0.000000,0.005000,-0.000037,0.000000
224,28.492053,1000,1.397853,5,7,0.714286,0,1,-0.000292,-0.001500,0.006571,-0.000724,0.000000,0.025000,-0.000562,0.000000
225,32.287923,1000,0.932896,4,8,0.500000,0,1,-0.000293,-0.017750,0.031286,-0.000655,0.000000,0.020000,-0.000300,0.000000
226,26.290341,1000,1.090388,4,7,0.571429,0,1,-0.000294,-0.002750,0.009943,0.000179,0.000000,0.020000,-0.000787,0.000000
227,172.709326,324,93.377195,7,7,1.000000,1,1,-0.000294,0.000000,0.052563,0.005051,0.000000,0.108025,-0.002662,0.370370
228,33.658193,1000,0.530722,2,6,0.333333,0,1,-0.000294,-0.000250,0.024776,-0.000012,0.000000,0.010000,-0.000562,0.000000
229,-53.306518,1000,1.401138,0,3,0.000000,0,0,-0.000290,-0.065000,0.012283,-0.000300,0.000000,0.000000,0.000000,0.000000
230,-106.708692,1000,2.187819,2,6,0.333333,0,1,-0.000290,-0.116250,0.000589,-0.000645,0.000000,0.010000,-0.000112,0.000000
231,-266.184228,1000,4.092937,2,6,0.333333,0,1,-0.000290,-0.255750,0.017061,-0.000042,0.000000,0.010000,-0.037163,0.000000
232,33.601016,1000,1.295796,4,6,0.666667,0,1,-0.000294,-0.015500,0.031443,0.000577,0.000000,0.020000,-0.002625,0.000000
233,27.920758,1000,1.796637,6,7,0.857143,0,1,-0.000294,-0.008250,0.008964,0.000576,0.000000,0.030000,-0.003075,0.000000
234,31.310253,1000,1.354398,6,7,0.857143,0,1,-0.000294,-0.008000,0.009951,0.001003,0.000000,0.030000,-0.001350,0.000000
235,9.328367,1000,0.630999,3,6,0.500000,0,1,-0.000293,-0.010500,0.005468,0.000178,0.000000,0.015000,-0.000525,0.000000
236,-4.532880,1000,0.385129,0,3,0.000000,0,0,-0.000290,-0.013250,0.009501,-0.000494,0.000000,0.000000,0.000000,0.000000
237,23.347432,1000,0.950812,3,4,0.750000,0,1,-0.000294,-0.001500,0.012033,-0.000654,0.000000,0.015000,-0.001238,0.000000
238,-175.773637,1000,4.847021,3,6,0.500000,0,1,-0.000290,-0.197500,0.008204,-0.000812,0.000000,0.015000,-0.000375,0.000000
239,56.119945,1000,1.121500,5,7,0.714286,0,1,-0.000292,-0.006000,0.040501,0.000174,0.000000,0.025000,-0.003263,0.000000
240,-4.540426,1000,0.472128,0,4,0.000000,0,0,-0.000295,-0.010250,0.005941,0.000063,0.000000,0.000000,0.000000,0.000000
241,38.068376,1000,0.170131,0,2,0.000000,0,0,-0.000290,-0.004000,0.042706,-0.000348,0.000000,0.000000,0.000000,0.000000
242,42.383958,1000,1.775020,6,8,0.750000,0,1,-0.000294,-0.008750,0.023158,0.000783,0.000000,0.030000,-0.002513,0.000000
243,-18.888729,1000,0.314359,0,2,0.000000,0,0,-0.000290,-0.017750,0.000000,-0.000849,0.000000,0.000000,0.000000,0.000000
244,-2.505066,1000,0.903258,4,5,0.800000,0,1,-0.000293,-0.002750,0.023303,0.000586,0.000000,0.020000,-0.043350,0.000000
245,73.212517,1000,0.818163,2,7,0.285714,0,1,-0.000292,-0.001000,0.065518,-0.000375,0.000000,0.010000,-0.000637,0.000000
246,58.676407,1000,0.978761,3,8,0.375000,0,1,-0.000290,-0.023500,0.068337,-0.000684,0.000000,0.015000,-0.000188,0.000000
247,58.085041,1000,1.053843,5,7,0.714286,0,1,-0.000294,0.000000,0.033694,0.000847,0.000000,0.025000,-0.001163,0.000000
248,135.251159,18,1687.877594,3,3,1.000000,1,1,-0.000301,0.000000,0.009628,0.008793,0.000000,0.833333,-0.004167,6.666667
249,-12.896498,1000,0.479300,0,2,0.000000,0,0,-0.000290,-0.011750,0.000074,-0.000931,0.000000,0.000000,0.000000,0.000000
250,119.721742,590,48.918165,1,1,1.000000,1,1,-0.000295,-0.006780,0.000970,-0.002842,0.000000,0.008475,0.000000,0.203390
251,-15.546594,1000,1.431946,3,6,0.500000,0,1,-0.000291,-0.034250,0.004922,-0.000516,0.000000,0.015000,-0.000412,0.000000
252,-198.531961,1000,5.023097,0,2,0.000000,0,0,-0.000290,-0.198000,0.000251,-0.000493,0.000000,0.000000,0.000000,0.000000
253,-7.870270,1000,0.195015,0,2,0.000000,0,0,-0.000296,-0.007750,0.000299,-0.000124,0.000000,0.000000,0.000000,0.000000
254,-157.828189,1000,3.507232,1,8,0.125000,0,1,-0.000291,-0.163250,0.001128,-0.000152,0.000000,0.005000,-0.000263,0.000000
255,86.369555,1000,1.143670,2,6,0.333333,0,1,-0.000294,0.000000,0.077531,-0.000605,0.000000,0.010000,-0.000263,0.000000
256,35.356463,1000,0.395242,2,5,0.400000,0,1,-0.000294,-0.003000,0.029859,0.000067,0.000000,0.010000,-0.001275,0.000000
257,-49.051330,1000,0.917126,0,1,0.000000,0,0,-0.000290,-0.061750,0.014009,-0.001020,0.000000,0.000000,0.000000,0.000000
258,11.982736,1000,0.403779,2,6,0.333333,0,1,-0.000293,-0.000500,0.002987,-0.000098,0.000000,0.010000,-0.000112,0.000000
259,-180.786631,1000,3.762642,1,2,0.500000,0,1,-0.000290,-0.185750,0.000260,0.000031,0.000000,0.005000,-0.000037,0.000000
260,27.445149,1000,0.224078,1,7,0.142857,0,1,-0.000291,0.000000,0.022969,-0.000196,0.000000,0.005000,-0.000037,0.000000
261,51.987945,1000,0.194875,1,5,0.200000,0,1,-0.000291,-0.002000,0.048879,0.000474,0.000000,0.005000,-0.000075,0.000000
262,18.761901,1000,1.274327,5,6,0.833333,0,1,-0.000294,0.000000,0.004779,0.000114,0.000000,0.025000,-0.010837,0.000000
263,-1.447461,1000,0.172954,1,4,0.250000,0,1,-0.000292,-0.005500,0.000593,-0.000798,0.000000,0.005000,-0.000450,0.000000
264,-476.074870,1000,10.719826,2,4,0.500000,0,1,-0.000291,-0.486500,0.001582,-0.000040,0.000000,0.010000,-0.000825,0.000000
265,30.238788,1000,1.192480,5,7,0.714286,0,1,-0.000294,-0.010000,0.016254,0.000178,0.000000,0.025000,-0.000900,0.000000
266,-0.787712,1000,0.455598,0,4,0.000000,0,0,-0.000295,-0.019250,0.018688,0.000069,0.000000,0.000000,0.000000,0.000000
267,-136.881186,1000,5.378831,2,5,0.400000,0,1,-0.000290,-0.287250,0.142378,-0.001532,0.000000,0.010000,-0.000188,0.000000
268,31.658764,1000,0.202458,0,4,0.000000,0,0,-0.000290,-0.001000,0.033633,-0.000685,0.000000,0.000000,0.000000,0.000000
269,58.619871,1000,0.963356,3,4,0.750000,0,1,-0.000293,0.000000,0.043996,0.001154,0.000000,0.015000,-0.001238,0.000000
270,-127.511381,1000,2.252939,1,2,0.500000,0,1,-0.000290,-0.131000,0.000096,-0.001280,0.000000,0.005000,-0.000037,0.000000
271,48.682353,1000,1.572419,6,7,0.857143,0,1,-0.000294,0.000000,0.021744,0.000494,0.000000,0.030000,-0.003263,0.000000
272,58.146271,1000,1.974214,7,8,0.875000,0,1,-0.000294,0.000000,0.024472,0.000881,0.000000,0.035000,-0.001913,0.000000
273,-2.837897,1000,1.161355,3,6,0.500000,0,1,-0.000294,-0.052250,0.038417,0.000939,0.000000,0.015000,-0.004650,0.000000
274,125.821504,87,338.718367,2,2,1.000000,1,1,-0.000296,-0.063218,0.007133,0.008784,0.000000,0.114943,-0.000431,1.379310
275,124.188545,907,33.069875,4,4,1.000000,1,1,-0.000293,-0.027839,0.010392,0.001217,0.000000,0.022051,-0.000910,0.132304
276,21.948387,1000,1.257698,6,7,0.857143,0,1,-0.000293,-0.004250,0.007147,0.000369,0.000000,0.030000,-0.011025,0.000000
277,-125.826069,1000,2.399049,0,1,0.000000,0,0,-0.000290,-0.134000,0.009281,-0.000816,0.000000,0.000000,0.000000,0.000000
278,81.710439,1000,0.610958,2,8,0.250000,0,1,-0.000294,-0.010250,0.086447,0.000345,0.000000,0.010000,-0.004538,0.000000
279,0.617324,1000,0.498167,2,3,0.666667,0,1,-0.000294,-0.006250,0.004623,-0.000636,0.000000,0.010000,-0.006825,0.000000
280,17.266267,1000,0.266849,1,2,0.500000,0,1,-0.000294,-0.004500,0.018956,0.000766,0.000000,0.005000,-0.002663,0.000000
281,78.816744,1000,1.374462,6,7,0.857143,0,1,-0.000294,-0.006750,0.057782,0.001079,0.000000,0.030000,-0.003000,0.000000
282,-51.840184,1000,1.684906,4,6,0.666667,0,1,-0.000292,-0.086000,0.015075,-0.000174,0.000000,0.020000,-0.000450,0.000000
283,-185.550337,1000,2.341100,0,1,0.000000,0,0,-0.000289,-0.184250,0.000131,-0.001142,0.000000,0.000000,0.000000,0.000000
284,48.297177,1000,1.065358,3,7,0.428571,0,1,-0.000293,0.000000,0.034782,0.000233,0.000000,0.015000,-0.001425,0.000000
285,4.563084,1000,0.075014,1,4,0.250000,0,1,-0.000292,0.000000,0.000457,-0.000564,0.000000,0.005000,-0.000037,0.000000
286,57.205800,1000,0.932717,5,6,0.833333,0,1,-0.000293,0.000000,0.034181,-0.000707,0.000000,0.025000,-0.000975,0.000000
287,-275.880038,1000,5.812293,2,8,0.250000,0,1,-0.000292,-0.254000,0.008238,-0.000226,0.000000,0.010000,-0.039600,0.000000
288,20.501181,1000,0.627160,4,7,0.571429,0,1,-0.000292,0.000000,0.000983,0.000222,0.000000,0.020000,-0.000412,0.000000
289,-4.912899,1000,0.383422,2,3,0.666667,0,1,-0.000293,-0.013500,0.000667,0.000238,0.000000,0.010000,-0.002025,0.000000
290,150.437637,477,62.389405,4,4,1.000000,1,1,-0.000293,0.000000,0.021458,0.001031,0.000000,0.041929,-0.000314,0.251572
291,-15.578548,1000,0.876259,1,6,0.166667,0,1,-0.000291,-0.067000,0.046517,0.000233,0.000000,0.005000,-0.000037,0.000000
292,10.695248,1000,0.100398,0,1,0.000000,0,0,-0.000294,-0.002250,0.013290,-0.000051,0.000000,0.000000,0.000000,0.000000
293,-18.829015,1000,0.788112,2,3,0.666667,0,1,-0.000293,-0.043250,0.014539,0.000475,0.000000,0.010000,-0.000300,0.000000
294,-3.814866,1000,0.097334,0,3,0.000000,0,0,-0.000294,-0.004500,0.000014,0.000966,0.000000,0.000000,0.000000,0.000000
295,-107.262835,1000,1.478129,0,1,0.000000,0,0,-0.000290,-0.119000,0.012368,-0.000341,0.000000,0.000000,0.000000,0.000000
296,19.607672,1000,0.918255,5,6,0.833333,0,1,-0.000294,-0.006750,0.002197,0.000279,0.000000,0.025000,-0.000825,0.000000
297,-237.249737,1000,6.471509,3,4,0.750000,0,1,-0.000294,-0.265000,0.021532,-0.000050,0.000000,0.015000,-0.008437,0.000000
298,124.786355,1,7823.895111,1,1,1.000000,1,1,-0.000329,-0.250000,0.015825,0.020859,0.000000,5.000000,0.000000,120.000000
299,164.641833,1000,2.354216,6,8,0.750000,0,1,-0.000294,0.000000,0.135055,0.001418,0.000000,0.030000,-0.001538,0.000000
300,115.766960,628,46.237512,1,1,1.000000,1,1,-0.000293,-0.013535,0.000333,-0.001207,0.000000,0.007962,0.000000,0.191083
301,68.474083,1000,1.130551,5,6,0.833333,0,1,-0.000292,0.000000,0.044676,-0.000423,0.000000,0.025000,-0.000487,0.000000
302,-45.741845,1000,1.912898,4,6,0.666667,0,1,-0.000292,-0.138000,0.071914,0.001086,0.000000,0.020000,-0.000450,0.000000
303,85.468127,1000,1.641633,6,8,0.750000,0,1,-0.000290,-0.019250,0.081794,0.001502,0.000000,0.030000,-0.008287,0.000000
304,-1.180371,1000,0.042681,0,1,0.000000,0,0,-0.000292,-0.001250,0.000461,-0.000100,0.000000,0.000000,0.000000,0.000000
305,155.932531,983,30.611980,4,4,1.000000,1,1,-0.000293,-0.005341,0.021541,0.000950,0.000000,0.020346,-0.000649,0.122075
306,62.838371,1000,1.200697,6,7,0.857143,0,1,-0.000293,0.000000,0.036260,0.002309,0.000000,0.030000,-0.005437,0.000000
307,-106.317373,1000,1.793615,0,6,0.000000,0,0,-0.000290,-0.106000,0.000288,-0.000315,0.000000,0.000000,0.000000,0.000000
308,124.322974,3,5778.785370,1,1,1.000000,1,1,-0.000323,-0.250000,0.029437,-0.004790,0.000000,1.666667,0.000000,40.000000
309,123.233406,802,36.043458,1,1,1.000000,1,1,-0.000293,-0.003429,0.001798,-0.000279,0.000000,0.006234,0.000000,0.149626
310,-17.437330,1000,0.783101,1,6,0.166667,0,1,-0.000290,-0.068250,0.046248,-0.000107,0.000000,0.005000,-0.000037,0.000000
311,-0.928632,1000,0.618799,2,3,0.666667,0,1,-0.000293,-0.009500,0.002756,0.000197,0.000000,0.010000,-0.004088,0.000000
312,68.711994,1000,1.095905,5,7,0.714286,0,1,-0.000294,-0.000750,0.046512,-0.000218,0.000000,0.025000,-0.001538,0.000000
313,61.932669,1000,3.827849,3,5,0.600000,0,1,-0.000291,-0.100750,0.146951,0.001585,0.000000,0.015000,-0.000562,0.000000
314,21.943315,1000,0.784436,4,6,0.666667,0,1,-0.000294,0.000000,0.003818,0.000219,0.000000,0.020000,-0.001800,0.000000
315,121.304441,618,47.373651,1,1,1.000000,1,1,-0.000294,-0.011731,0.006781,-0.000735,0.000000,0.008091,0.000000,0.194175
316,-3.203154,1000,0.223816,0,1,0.000000,0,0,-0.000290,-0.005250,0.003248,-0.000911,0.000000,0.000000,0.000000,0.000000
317,135.885895,548,53.364393,3,3,1.000000,1,1,-0.000291,0.000000,0.009650,0.001359,0.000000,0.027372,-0.009101,0.218978
318,18.781576,1000,0.913384,3,4,0.750000,0,1,-0.000294,-0.010750,0.015727,0.001312,0.000000,0.015000,-0.002213,0.000000
319,25.521773,1000,1.416910,6,7,0.857143,0,1,-0.000294,-0.012750,0.013130,0.000873,0.000000,0.030000,-0.005437,0.000000
320,-15.026300,1000,0.378004,0,4,0.000000,0,0,-0.000292,-0.016000,0.002201,-0.000935,0.000000,0.000000,0.000000,0.000000
321,144.959345,765,39.122962,4,4,1.000000,1,1,-0.000293,0.000000,0.005858,0.001800,0.000000,0.026144,-0.000882,0.156863
322,100.267096,1000,1.549152,1,6,0.166667,0,1,-0.000294,-0.019500,0.116176,-0.000402,0.000000,0.005000,-0.000712,0.000000
323,8.513051,1000,0.284858,2,6,0.333333,0,1,-0.000291,-0.002750,0.002961,-0.000769,0.000000,0.010000,-0.000637,0.000000
324,129.884537,469,61.812694,3,3,1.000000,1,1,-0.000293,-0.013859,0.003563,0.000482,0.000000,0.031983,-0.000800,0.255864
325,-49.833526,1000,1.892596,2,5,0.400000,0,1,-0.000292,-0.071000,0.012076,0.000096,0.000000,0.010000,-0.000712,0.000000
326,139.952879,710,41.592050,5,5,1.000000,1,1,-0.000294,-0.019014,0.012967,0.000817,0.000000,0.035211,-0.001585,0.169014
327,11.093701,1000,0.369710,0,6,0.000000,0,0,-0.000292,-0.018750,0.030340,-0.000204,0.000000,0.000000,0.000000,0.000000
328,130.247589,456,64.925133,3,3,1.000000,1,1,-0.000293,-0.013706,0.002528,0.001296,0.000000,0.032895,-0.000247,0.263158
329,-18.283891,1000,0.389485,0,1,0.000000,0,0,-0.000294,-0.017500,0.000133,-0.000623,0.000000,0.000000,0.000000,0.000000
330,158.628858,1000,3.223920,4,6,0.666667,0,1,-0.000294,-0.017250,0.158043,0.000155,0.000000,0.020000,-0.002025,0.000000
331,-35.924328,1000,1.173501,1,2,0.500000,0,1,-0.000292,-0.047250,0.006204,0.000452,0.000000,0.005000,-0.000037,0.000000
332,-3.553995,1000,0.470211,1,4,0.250000,0,1,-0.000290,-0.009250,0.001230,-0.000169,0.000000,0.005000,-0.000075,0.000000
333,-19.401519,1000,0.974687,3,4,0.750000,0,1,-0.000294,-0.036500,0.005022,0.000520,0.000000,0.015000,-0.003150,0.000000
334,16.330746,1000,0.715491,3,6,0.500000,0,1,-0.000292,-0.002750,0.004672,-0.000036,0.000000,0.015000,-0.000263,0.000000
335,39.196705,1000,0.607752,2,3,0.666667,0,1,-0.000292,0.000000,0.029968,-0.000291,0.000000,0.010000,-0.000188,0.000000
336,-8.137268,1000,0.083176,0,1,0.000000,0,0,-0.000290,-0.006750,0.000000,-0.001097,0.000000,0.000000,0.000000,0.000000
337,0.931834,1000,0.893430,2,3,0.666667,0,1,-0.000294,-0.011250,0.003267,-0.000715,0.000000,0.010000,-0.000075,0.000000
338,40.126392,1000,0.490710,2,8,0.250000,0,1,-0.000293,-0.004000,0.034284,0.000211,0.000000,0.010000,-0.000075,0.000000
339,3.731875,1000,0.421982,0,4,0.000000,0,0,-0.000289,-0.020250,0.024454,-0.000183,0.000000,0.000000,0.000000,0.000000
340,-24.181852,1000,0.666648,0,2,0.000000,0,0,-0.000289,-0.035750,0.011652,0.000205,0.000000,0.000000,0.000000,0.000000
341,42.009399,1000,0.924932,2,8,0.250000,0,1,-0.000289,-0.027000,0.059217,0.000270,0.000000,0.010000,-0.000188,0.000000
342,-218.435761,1000,5.429123,2,4,0.500000,0,1,-0.000294,-0.249250,0.029450,0.000133,0.000000,0.010000,-0.008475,0.000000
343,42.639612,1000,0.447113,2,4,0.500000,0,1,-0.000293,-0.001250,0.034538,-0.000093,0.000000,0.010000,-0.000263,0.000000
344,52.442302,1000,0.455638,0,6,0.000000,0,0,-0.000294,-0.002250,0.056230,-0.001243,0.000000,0.000000,0.000000,0.000000
345,49.825411,1000,0.845704,4,6,0.666667,0,1,-0.000294,-0.004250,0.035645,0.001575,0.000000,0.020000,-0.002850,0.000000
346,6.031578,1000,1.090357,4,5,0.800000,0,1,-0.000293,-0.003000,0.005350,-0.000014,0.000000,0.020000,-0.016012,0.000000
347,7.045020,1000,0.084438,0,3,0.000000,0,0,-0.000290,-0.003750,0.011119,-0.000035,0.000000,0.000000,0.000000,0.000000
348,35.283106,1000,0.338713,2,6,0.333333,0,1,-0.000293,-0.007000,0.040360,0.000316,0.000000,0.010000,-0.008100,0.000000
349,21.819430,1000,0.519993,2,6,0.333333,0,1,-0.000293,-0.014750,0.041523,-0.000036,0.000000,0.010000,-0.014625,0.000000
350,137.278439,898,35.401046,3,3,1.000000,1,1,-0.000295,0.000000,0.002561,0.000521,0.000000,0.016704,-0.000251,0.133630
351,-34.078654,1000,2.021055,2,6,0.333333,0,1,-0.000290,-0.088250,0.044404,0.000245,0.000000,0.010000,-0.000188,0.000000
352,34.624435,1000,0.637686,3,4,0.750000,0,1,-0.000295,-0.006000,0.027253,0.000579,0.000000,0.015000,-0.001913,0.000000
353,-6.559267,1000,0.384152,2,3,0.666667,0,1,-0.000294,-0.003750,0.000905,-0.000633,0.000000,0.010000,-0.012787,0.000000
354,33.776509,1000,1.539264,6,8,0.750000,0,1,-0.000294,-0.004750,0.011836,0.000135,0.000000,0.030000,-0.003150,0.000000
355,20.259005,1000,0.238765,0,1,0.000000,0,0,-0.000291,-0.015000,0.035715,-0.000165,0.000000,0.000000,0.000000,0.000000
356,156.407124,471,63.631951,5,5,1.000000,1,1,-0.000294,-0.004777,0.042946,0.002348,0.000000,0.053079,-0.016003,0.254777
357,-171.038117,1000,4.136412,0,6,0.000000,0,0,-0.000291,-0.179000,0.008245,0.000008,0.000000,0.000000,0.000000,0.000000
358,41.794169,1000,0.832569,2,7,0.285714,0,1,-0.000295,-0.009750,0.045868,0.000284,0.000000,0.010000,-0.004313,0.000000
359,31.594712,1000,1.154510,3,5,0.600000,0,1,-0.000290,-0.042250,0.060640,-0.000756,0.000000,0.015000,-0.000750,0.000000
360,156.495171,150,203.287355,7,7,1.000000,1,1,-0.000294,0.000000,0.010639,0.005623,0.000000,0.233333,-0.006000,0.800000
361,141.866307,427,68.512400,4,4,1.000000,1,1,-0.000295,-0.006440,0.012085,0.000689,0.000000,0.046838,-0.001669,0.281030
362,-26.334594,1000,1.396040,2,5,0.400000,0,1,-0.000290,-0.003250,0.003458,-0.000740,0.000000,0.010000,-0.035513,0.000000
363,37.994610,1000,0.604691,0,8,0.000000,0,0,-0.000294,-0.007500,0.046823,-0.001034,0.000000,0.000000,0.000000,0.000000
364,5.698701,1000,0.458213,1,5,0.200000,0,1,-0.000291,-0.003750,0.008960,-0.000321,0.000000,0.005000,-0.003900,0.000000
365,15.259013,1000,0.407070,3,5,0.600000,0,1,-0.000290,0.000000,0.001624,-0.000249,0.000000,0.015000,-0.000825,0.000000
366,-13.946653,1000,0.773547,2,4,0.500000,0,1,-0.000293,-0.031000,0.007096,0.000364,0.000000,0.010000,-0.000112,0.000000
367,-3.263952,1000,0.049564,0,1,0.000000,0,0,-0.000290,-0.001750,0.000000,-0.001224,0.000000,0.000000,0.000000,0.000000
368,-3.257190,1000,0.260339,1,3,0.333333,0,1,-0.000294,-0.008250,0.000809,-0.000447,0.000000,0.005000,-0.000075,0.000000
369,183.243540,940,32.973585,6,6,1.000000,1,1,-0.000294,0.000000,0.036821,0.000913,0.000000,0.031915,-0.002074,0.127660
370,28.179463,1000,1.136651,5,6,0.833333,0,1,-0.000293,0.000000,0.005583,-0.000310,0.000000,0.025000,-0.001800,0.000000
371,48.613620,1000,1.313133,5,8,0.625000,0,1,-0.000290,-0.005250,0.031470,0.001396,0.000000,0.025000,-0.003713,0.000000
372,-241.456936,1000,6.424111,0,2,0.000000,0,0,-0.000290,-0.240500,0.000321,-0.000989,0.000000,0.000000,0.000000,0.000000
373,13.079776,1000,0.524489,3,5,0.600000,0,1,-0.000292,-0.002500,0.002360,-0.000214,0.000000,0.015000,-0.001275,0.000000
